alpha,Energy
986,15.217658386295382
987,15.217588979418828
988,15.217520553149953
989,15.217452941326249
990,15.217385965268633
991,15.21731749740492
992,15.217250597433688
993,15.217185623857947
994,15.217121294374943
995,15.217054570642201
996,15.216989043672783
997,15.216923827939866
998,15.216857701163082
999,15.21679155179779
1000,15.216725302597336
1001,15.216659322608816
1002,15.216589852091769
1003,15.216520241001936
1004,15.2164510966861
1005,15.216382499533744
1006,15.216314302140821
1007,15.216248406025453
1008,15.216184927634641
1009,15.216122074583364
1010,15.216059786533709
1011,15.21599712185347
1012,15.21593497145533
1013,15.215873485213443
1014,15.215811814574094
1015,15.21574943504486
1016,15.215685987604061
1017,15.215620893098931
1018,15.215554339573067
1019,15.215488073920996
1020,15.215423415050143
1021,15.215359833949114
1022,15.215295662085902
1023,15.215231177484805
1024,15.215168586938121
1025,15.215107322165565
1026,15.21504518003372
1027,15.214981869060148
1028,15.214920813773611
1029,15.214859961020883
1030,15.214800927257452
1031,15.214741186929473
1032,15.214681899667966
1033,15.2146238595824
1034,15.214567683567488
1035,15.21451246282038
1036,15.21445548947978
1037,15.214399665299299
1038,15.214343957916391
1039,15.214288641350887
1040,15.214231043945414
1041,15.214172688867789
1042,15.214115026261279
1043,15.214057723485874
1044,15.21399972663418
1045,15.213941866722227
1046,15.213883808684804
1047,15.21382659432403
1048,15.213770012376179
1049,15.21371467012082
1050,15.213659324104576
1051,15.213606886997445
1052,15.21355697161108
1053,15.213505634467404
1054,15.213454384025912
1055,15.213403057602834
1056,15.213352524427501
1057,15.213302443486604
1058,15.213253530958195
1059,15.21320521693807
1060,15.21315505635621
1061,15.213104426528453
1062,15.213054304309075
1063,15.213007634374613
1064,15.212958814657831
1065,15.212911426362657
1066,15.212864469567466
1067,15.212817230019795
1068,15.212770402870182
1069,15.212723270916953
1070,15.212677634707592
1071,15.21263204549852
1072,15.212587922574729
1073,15.212543915514678
1074,15.212500241465685
1075,15.212458846098151
1076,15.212416952704695
1077,15.212373167762667
1078,15.212328498728986
1079,15.212285023487158
1080,15.212239664301627
1081,15.212194684184349
1082,15.21215237531037
1083,15.21211012012565
1084,15.21206966784136
1085,15.212034562065787
1086,15.21200281454865
1087,15.211971416632707
1088,15.211939796080799
1089,15.21191087738404
1090,15.211881356972892
1091,15.211851634964129
1092,15.211821995668908
1093,15.211793158522227
1094,15.211762845822722
1095,15.211738177522964
1096,15.211711397932053
1097,15.211684970347527
1098,15.211659806583748
1099,15.211634080888148
1100,15.211610202683465
1101,15.211588836270385
1102,15.211567795196416
1103,15.211545342632919
1104,15.21152237745961
1105,15.21149971602591
1106,15.211477172249735
1107,15.21145616095554
1108,15.211433421686328
1109,15.211410522652487
1110,15.211386555604616
1111,15.2113578763116
1112,15.211326394569827
1113,15.211295230950443
1114,15.21126546631246
1115,15.21123715737681
1116,15.211206290672449
1117,15.211177582034479
1118,15.211149270158883
1119,15.211120738676923
1120,15.211091350591174
1121,15.21106263571739
1122,15.21103310379605
1123,15.211007546541017
1124,15.210977106636715
1125,15.210944496230374
1126,15.210912226905814
1127,15.210880147584064
1128,15.210848145208749
1129,15.210816161321029
1130,15.210783671023023
1131,15.210751514448612
1132,15.21071800963442
1133,15.210686688913462
1134,15.21065512525644
1135,15.210624990130254
1136,15.21059280825549
1137,15.210560946426133
1138,15.210526871647735
1139,15.210494206516811
1140,15.210459402543691
1141,15.210424602161396
1142,15.210388597242739
1143,15.210355228456837
1144,15.21032182603099
1145,15.21028915079918
1146,15.210257475266202
1147,15.210226797438306
1148,15.210197476156107
1149,15.210167795388275
1150,15.210138949840646
1151,15.210109989725137
1152,15.210080401970552
1153,15.21005124599359
1154,15.210022792134923
1155,15.209993678156078
1156,15.209964996927717
1157,15.209935927897783
1158,15.209907521636215
1159,15.20987890733114
1160,15.209851499119763
1161,15.209826131664576
1162,15.209800686073066
1163,15.209776979291188
1164,15.209753522835044
1165,15.20972930677785
1166,15.209702393006724
1167,15.209675542507183
1168,15.209645572695274
1169,15.209617189083726
1170,15.20958728616091
1171,15.2095573171941
1172,15.209525381549012
1173,15.20949427254485
1174,15.209468940375041
1175,15.209442975401762
1176,15.209418982315357
1177,15.209394528396283
1178,15.209369542575983
1179,15.209344298928208
1180,15.20931876812696
1181,15.209293663292613
1182,15.209269921721281
1183,15.209251058384877
1184,15.20923308362914
1185,15.209211300981755
1186,15.209189682023656
1187,15.209169300809522
1188,15.209147478511122
1189,15.209124550432612
1190,15.209100048269336
1191,15.209076150329908
1192,15.20905208329028
1193,15.209027790629655
1194,15.209003423779004
1195,15.208976592044422
1196,15.20894899337584
1197,15.208924320667728
1198,15.208899972264396
1199,15.208875293790651
1200,15.208850637489883
1201,15.208825845119126
1202,15.208802091156452
1203,15.2087788667354
1204,15.208757605117688
1205,15.20873677531351
1206,15.20871761066242
1207,15.208701452564302
1208,15.208686693229454
1209,15.208669750208989
1210,15.208652939998778
1211,15.208635753370872
1212,15.20862010674113
1213,15.208605700380593
1214,15.208591416846042
1215,15.208576377065334
1216,15.20856180774259
1217,15.20854580549201
1218,15.208526813615903
1219,15.208507855470733
1220,15.208488383825806
1221,15.208468651401855
1222,15.208449772171837
1223,15.208432120905734
1224,15.208414598401822
1225,15.208395253686408
1226,15.20837450142623
1227,15.208354354026431
1228,15.208333836108011
1229,15.208312452068936
1230,15.208291787727143
1231,15.208270567257197
1232,15.208249955551626
1233,15.208231378284747
1234,15.208224827404269
1235,15.208219153390768
1236,15.208216641337458
1237,15.208213162414088
1238,15.208209646928823
1239,15.208200427327997
1240,15.208185326012186
1241,15.208174780860725
1242,15.208162973402464
1243,15.208151548137891
1244,15.20814130046497
1245,15.208128420273614
1246,15.208114966607011
1247,15.208098638339726
1248,15.208082911983364
1249,15.208067915203516
1250,15.20805043234126
1251,15.208033372890249
1252,15.208022557103437
1253,15.208010791969514
1254,15.207999568740718
1255,15.207986011159083
1256,15.207974094165062
1257,15.207961771694416
1258,15.207950414280964
1259,15.20793814259407
1260,15.207915161943527
1261,15.207890910451212
1262,15.207866533258048
1263,15.20784318158956
1264,15.207820844723821
1265,15.207796480089675
1266,15.207773041547043
1267,15.20774749131706
1268,15.207720862449637
1269,15.207693743715248
1270,15.207666398304928
1271,15.20763860148402
1272,15.207612024341444
1273,15.207586425079569
1274,15.2075603246944
1275,15.207534215586437
1276,15.207507779150896
1277,15.20748173090507
1278,15.207455445828407
1279,15.207427272349143
1280,15.207399146949575
1281,15.207370719152802
1282,15.207343638175086
1283,15.207317429321314
1284,15.207292198402298
1285,15.207271173868548
1286,15.20724994612421
1287,15.207228042636679
1288,15.207205868541754
1289,15.207185903386755
1290,15.207165226684154
1291,15.20714109025413
1292,15.20711676686383
1293,15.207090971080056
1294,15.2070705232558
1295,15.207049927130026
1296,15.207029012242353
1297,15.207008300894577
1298,15.206986950317464
1299,15.206966632550488
1300,15.206946784072262
1301,15.206926968582405
1302,15.206905956412369
1303,15.206898287396946
1304,15.20689277015251
1305,15.206884517667632
1306,15.206876682324985
1307,15.206872145780741
1308,15.206867459531031
1309,15.206862692576166
1310,15.206846477569893
1311,15.206831646668531
1312,15.20681887698445
1313,15.206805691873297
1314,15.20679143431203
1315,15.2067786795589
1316,15.206765919507298
1317,15.206752992735439
1318,15.206742121066478
1319,15.206731158085091
1320,15.20671969016781
1321,15.206707798852845
1322,15.206696330701382
1323,15.206685649937613
1324,15.206676912590643
1325,15.206671541510893
1326,15.206666235044716
1327,15.206661919708996
1328,15.206659737930467
1329,15.206660499412909
1330,15.206662554694022
1331,15.206664216183853
1332,15.206665334698469
1333,15.206666834118781
1334,15.206667979107698
1335,15.206669197396376
1336,15.206669024743046
1337,15.206667048036493
1338,15.206664704995946
1339,15.206660475909183
1340,15.20665607374829
1341,15.206652195889003
1342,15.206651652521645
1343,15.206655592703887
1344,15.206657806078727
1345,15.206659359584743
1346,15.206658270280787
1347,15.206650306342596
1348,15.206641922012112
1349,15.206632198025314
1350,15.206625505797826
1351,15.206618646376732
1352,15.206609326364537
1353,15.206600625377874
1354,15.206592586959642
1355,15.206583467885274
1356,15.206574815686503
1357,15.206564498775522
1358,15.20655429387331
